dep_julian,arr_julian,dep_iso,arr_iso,tof_days,dv_total_kms,dv_dep_kms,dv_arr_kms
2463232.5,2463233.5,2032-01-01 00:00:00.000,2032-01-02 00:00:00.000,1.0,,,
2463232.5,2463251.9576271186,2032-01-01 00:00:00.000,2032-01-20 10:58:58.983,19.45762711864407,,,
2463232.5,2463270.415254237,2032-01-01 00:00:00.000,2032-02-07 21:57:57.966,37.91525423728814,,,
2463232.5,2463288.872881356,2032-01-01 00:00:00.000,2032-02-26 08:56:56.949,56.37288135593221,,,
2463232.5,2463307.3305084747,2032-01-01 00:00:00.000,2032-03-15 19:55:55.932,74.83050847457628,,,
2463232.5,2463325.7881355933,2032-01-01 00:00:00.000,2032-04-03 06:54:54.915,93.28813559322035,,,
2463232.5,2463344.245762712,2032-01-01 00:00:00.000,2032-04-21 17:53:53.898,111.74576271186442,,,
2463232.5,2463362.7033898304,2032-01-01 00:00:00.000,2032-05-10 04:52:52.881,130.20338983050848,,,
2463232.5,2463381.161016949,2032-01-01 00:00:00.000,2032-05-28 15:51:51.864,148.66101694915255,,,
2463232.5,2463399.618644068,2032-01-01 00:00:00.000,2032-06-16 02:50:50.847,167.11864406779662,,,
2463232.5,2463418.0762711866,2032-01-01 00:00:00.000,2032-07-04 13:49:49.831,185.5762711864407,,,
2463232.5,2463436.533898305,2032-01-01 00:00:00.000,2032-07-23 00:48:48.814,204.03389830508476,,,
2463232.5,2463454.9915254237,2032-01-01 00:00:00.000,2032-08-10 11:47:47.797,222.49152542372883,,,
2463232.5,2463473.4491525423,2032-01-01 00:00:00.000,2032-08-28 22:46:46.780,240.9491525423729,,,
2463232.5,2463491.906779661,2032-01-01 00:00:00.000,2032-09-16 09:45:45.763,259.40677966101697,,,
2463232.5,2463510.36440678,2032-01-01 00:00:00.000,2032-10-04 20:44:44.746,277.86440677966107,,,
2463232.5,2463528.8220338984,2032-01-01 00:00:00.000,2032-10-23 07:43:43.729,296.3220338983051,,,
2463232.5,2463547.279661017,2032-01-01 00:00:00.000,2032-11-10 18:42:42.712,314.77966101694915,,,
2463232.5,2463565.7372881356,2032-01-01 00:00:00.000,2032-11-29 05:41:41.695,333.23728813559325,,,
2463232.5,2463584.194915254,2032-01-01 00:00:00.000,2032-12-17 16:40:40.678,351.69491525423734,,,
2463232.5,2463602.6525423727,2032-01-01 00:00:00.000,2033-01-05 03:39:39.661,370.1525423728814,,,
2463232.5,2463621.1101694917,2032-01-01 00:00:00.000,2033-01-23 14:38:38.644,388.6101694915254,,,
2463232.5,2463639.5677966103,2032-01-01 00:00:00.000,2033-02-11 01:37:37.627,407.0677966101695,,,
2463232.5,2463658.025423729,2032-01-01 00:00:00.000,2033-03-01 12:36:36.610,425.5254237288136,,,
2463232.5,2463676.4830508474,2032-01-01 00:00:00.000,2033-03-19 23:35:35.593,443.98305084745766,,,
2463232.5,2463694.940677966,2032-01-01 00:00:00.000,2033-04-07 10:34:34.576,462.4406779661017,,,
2463232.5,2463713.3983050846,2032-01-01 00:00:00.000,2033-04-25 21:33:33.559,480.8983050847458,,,
2463232.5,2463731.8559322036,2032-01-01 00:00:00.000,2033-05-14 08:32:32.542,499.3559322033899,,,
2463232.5,2463750.313559322,2032-01-01 00:00:00.000,2033-06-01 19:31:31.525,517.8135593220339,,,
2463232.5,2463768.7711864407,2032-01-01 00:00:00.000,2033-06-20 06:30:30.508,536.271186440678,,,
2463232.5,2463787.2288135593,2032-01-01 00:00:00.000,2033-07-08 17:29:29.492,554.7288135593221,,,
2463232.5,2463805.686440678,2032-01-01 00:00:00.000,2033-07-27 04:28:28.475,573.1864406779662,,,
2463232.5,2463824.1440677964,2032-01-01 00:00:00.000,2033-08-14 15:27:27.458,591.6440677966102,,,
2463232.5,2463842.6016949154,2032-01-01 00:00:00.000,2033-09-02 02:26:26.441,610.1016949152543,,,
2463232.5,2463861.059322034,2032-01-01 00:00:00.000,2033-09-20 13:25:25.424,628.5593220338983,18.893046002982704,8.081751594883464,10.81129440809924
2463232.5,2463879.5169491526,2032-01-01 00:00:00.000,2033-10-09 00:24:24.407,647.0169491525425,17.911764491317847,7.0014340938546455,10.910330397463202
