JulianDate	X	Y	Z	VX	VY	VZ
2456059.5	-94464855.2340286	-118556713.268279	1260.63513497263	22.8285213786759	-18.6679409930138	-0.00020903381206594
2456060.5	-92478980.7113656	-120152663.249966	1252.85913703591	23.1397255799648	-18.2744181143885	3.08296806954544e-05
2456061.5	-90466498.7678716	-121714373.555562	1266.08249945939	23.4443984597842	-17.875369819017	0.000274929124914003
2456062.5	-88427982.7036593	-123241370.817148	1300.1475411877	23.7423341022613	-17.470893896828	0.000511474725153782
2456063.5	-86364023.0088816	-124733191.173819	1353.96032074839	24.0333405364468	-17.0611113414557	0.000730536974060669
2456064.5	-84275226.1817174	-126189381.989999	1425.63852870464	24.3172389232068	-16.6461602494423	0.000923746313267415
2456065.5	-82162213.6634121	-127609503.176068	1512.63454354554	24.593861940819	-16.2261926021913	0.00108403776879218
2456066.5	-80025620.8989249	-128993128.325339	1611.84125417471	24.8630526359618	-15.8013730695765	0.00120551309997374
2456067.5	-77866096.4551194	-130339845.799747	1719.69148380309	25.124664281974	-15.3718788638149	0.00128342792336689
2456068.5	-75684301.1053514	-131649259.817597	1832.26069517434	25.3785612700172	-14.9378998152274	0.0013142735375391
2456069.5	-73480906.8023502	-132920991.536315	1945.3791962266	25.62462073803	-14.4996381152534	0.0012959069251508
