dep_julian,arr_julian,dep_iso,arr_iso,tof_days,dv_total_kms,dv_dep_kms,dv_arr_kms
2464693.5,2465192.855932204,2036-01-01 00:00:00.000,2037-05-14 08:32:32.542,499.3559322033899,18.68066952625809,9.261396027566878,9.419273498691211
2464693.5,2465211.313559322,2036-01-01 00:00:00.000,2037-06-01 19:31:31.525,517.8135593220339,17.519728777978195,8.110621463608116,9.40910731437008
2464693.5,2465229.7711864407,2036-01-01 00:00:00.000,2037-06-20 06:30:30.508,536.271186440678,16.590944180259655,7.0855025570810914,9.505441623178562
2464693.5,2465248.2288135597,2036-01-01 00:00:00.000,2037-07-08 17:29:29.492,554.7288135593221,15.850752085698216,6.165526092029743,9.685225993668473
2464693.5,2465266.686440678,2036-01-01 00:00:00.000,2037-07-27 04:28:28.475,573.1864406779662,15.38481022460487,5.428347459715085,9.956462764889784
2464693.5,2465285.1440677964,2036-01-01 00:00:00.000,2037-08-14 15:27:27.458,591.6440677966102,15.381303743267903,5.0423581099728825,10.338945633295022
2464693.5,2465303.6016949154,2036-01-01 00:00:00.000,2037-09-02 02:26:26.441,610.1016949152543,16.100803465200848,5.237831612959133,10.862971852241714
2464693.5,2465322.059322034,2036-01-01 00:00:00.000,2037-09-20 13:25:25.424,628.5593220338983,17.74618566305599,6.173714219322297,11.572471443733692
2464694.5,2465193.855932204,2036-01-02 00:00:00.000,2037-05-15 08:32:32.542,499.3559322033899,18.80997090869675,9.327958308681971,9.482012600014778
2464694.5,2465212.313559322,2036-01-02 00:00:00.000,2037-06-02 19:31:31.525,517.8135593220339,17.622453532102355,8.160317534515878,9.46213599758648
2464694.5,2465230.7711864407,2036-01-02 00:00:00.000,2037-06-21 06:30:30.508,536.271186440678,16.67765522838214,7.125177102132524,9.552478126249616
2464694.5,2465249.2288135597,2036-01-02 00:00:00.000,2037-07-09 17:29:29.492,554.7288135593221,15.922593213434109,6.196001843146457,9.72659137028765
2464694.5,2465267.686440678,2036-01-02 00:00:00.000,2037-07-28 04:28:28.475,573.1864406779662,15.43982536586901,5.448234918106795,9.991590447762215
2464694.5,2465286.1440677964,2036-01-02 00:00:00.000,2037-08-15 15:27:27.458,591.6440677966102,15.415172555231845,5.048490433340452,10.366682121891392
2464694.5,2465304.6016949154,2036-01-02 00:00:00.000,2037-09-03 02:26:26.441,610.1016949152543,16.108263805216495,5.226799414146127,10.881464391070368
2464694.5,2465323.059322034,2036-01-02 00:00:00.000,2037-09-21 13:25:25.424,628.5593220338983,17.722635354426096,6.143799065149249,11.578836289276849
2464695.5,2465194.855932204,2036-01-03 00:00:00.000,2037-05-16 08:32:32.542,499.3559322033899,18.940484529541237,9.395097205050114,9.54538732449112
2464695.5,2465213.313559322,2036-01-03 00:00:00.000,2037-06-03 19:31:31.525,517.8135593220339,17.725429275559858,8.210067212289212,9.515362063270643
2464695.5,2465231.7711864407,2036-01-03 00:00:00.000,2037-06-22 06:30:30.508,536.271186440678,16.764542870640227,7.164940755266581,9.599602115373646
2464695.5,2465250.2288135597,2036-01-03 00:00:00.000,2037-07-10 17:29:29.492,554.7288135593221,15.9947157871369,6.226730427450375,9.767985359686524
2464695.5,2465268.686440678,2036-01-03 00:00:00.000,2037-07-29 04:28:28.475,573.1864406779662,15.495320478446054,5.468615367979037,10.026705110467017
2464695.5,2465287.1440677964,2036-01-03 00:00:00.000,2037-08-16 15:27:27.458,591.6440677966102,15.449756608578031,5.055377057788214,10.394379550789816
2464695.5,2465305.6016949154,2036-01-03 00:00:00.000,2037-09-04 02:26:26.441,610.1016949152543,16.116590109777846,5.216673490594092,10.899916619183754
2464695.5,2465324.059322034,2036-01-03 00:00:00.000,2037-09-22 13:25:25.424,628.5593220338983,17.69999601325408,6.114791104810792,11.58520490844329
2464696.5,2465195.855932204,2036-01-04 00:00:00.000,2037-05-17 08:32:32.542,499.3559322033899,19.07220924722421,9.46278737244148,9.609421874782733
2464696.5,2465214.313559322,2036-01-04 00:00:00.000,2037-06-04 19:31:31.525,517.8135593220339,17.828575267803707,8.25979572179908,9.56877954600463
2464696.5,2465232.7711864407,2036-01-04 00:00:00.000,2037-06-23 06:30:30.508,536.271186440678,16.851518223773503,7.204713100153807,9.646805123619696
2464696.5,2465251.2288135597,2036-01-04 00:00:00.000,2037-07-11 17:29:29.492,554.7288135593221,16.067030174181298,6.257630769998575,9.809399404182722
2464696.5,2465269.686440678,2036-01-04 00:00:00.000,2037-07-30 04:28:28.475,573.1864406779662,15.55121056926204,5.489412013972649,10.06179855528939
2464696.5,2465288.1440677964,2036-01-04 00:00:00.000,2037-08-17 15:27:27.458,591.6440677966102,15.484987139652857,5.062956893475193,10.422030246177664
2464696.5,2465306.6016949154,2036-01-04 00:00:00.000,2037-09-05 02:26:26.441,610.1016949152543,16.125744121957347,5.207422726828434,10.918321395128912
2464696.5,2465325.059322034,2036-01-04 00:00:00.000,2037-09-23 13:25:25.424,628.5593220338983,17.678260595880396,6.086690201848157,11.59157039403224
2464697.5,2465196.855932204,2036-01-05 00:00:00.000,2037-05-18 08:32:32.542,499.3559322033899,19.205148415748788,9.531005321176751,9.674143094572036
2464697.5,2465215.313559322,2036-01-05 00:00:00.000,2037-06-05 19:31:31.525,517.8135593220339,17.931806613552425,8.30942434597265,9.622382267579772
2464697.5,2465233.7711864407,2036-01-05 00:00:00.000,2037-06-24 06:30:30.508,536.271186440678,16.93848646344417,7.24440813477122,9.694078328672951
2464697.5,2465252.2288135597,2036-01-05 00:00:00.000,2037-07-12 17:29:29.492,554.7288135593221,16.139438966144102,6.288614396443559,9.850824569700544
2464697.5,2465270.686440678,2036-01-05 00:00:00.000,2037-07-31 04:28:28.475,573.1864406779662,15.60740051581509,5.510538325914091,10.096862189901
2464697.5,2465289.1440677964,2036-01-05 00:00:00.000,2037-08-18 15:27:27.458,591.6440677966102,15.520782705236432,5.071156592436458,10.449626112799972
2464697.5,2465307.6016949154,2036-01-05 00:00:00.000,2037-09-06 02:26:26.441,610.1016949152543,16.135673820816834,5.199002706366278,10.936671114450556
2464697.5,2465326.059322034,2036-01-05 00:00:00.000,2037-09-24 13:25:25.424,628.5593220338983,17.657409736594758,6.059484416078014,11.597925320516744
2464698.5,2465197.855932204,2036-01-06 00:00:00.000,2037-05-19 08:32:32.542,499.3559322033899,19.33931005018984,9.599729209962389,9.739580840227452
2464698.5,2465216.313559322,2036-01-06 00:00:00.000,2037-06-06 19:31:31.525,517.8135593220339,18.03503328216087,8.358869404882626,9.676163877278244
2464698.5,2465234.7711864407,2036-01-06 00:00:00.000,2037-06-25 06:30:30.508,536.271186440678,17.02534554108845,7.283932959924492,9.741412581163956
2464698.5,2465253.2288135597,2036-01-06 00:00:00.000,2037-07-13 17:29:29.492,554.7288135593221,16.211835393041696,6.3195838215629765,9.89225157147872
2464698.5,2465271.686440678,2036-01-06 00:00:00.000,2037-08-01 04:28:28.475,573.1864406779662,15.663783154069684,5.53189610393952,10.131887050130164
2464698.5,2465290.1440677964,2036-01-06 00:00:00.000,2037-08-19 15:27:27.458,591.6440677966102,15.557046946975587,5.079888293465281,10.477158653510308
2464698.5,2465308.6016949154,2036-01-06 00:00:00.000,2037-09-07 02:26:26.441,610.1016949152543,16.146310989496975,5.191353263565196,10.95495772593178
2464698.5,2465327.059322034,2036-01-06 00:00:00.000,2037-09-25 13:25:25.424,628.5593220338983,17.63740948643036,6.033147730511369,11.604261755918992
2464699.5,2465198.855932204,2036-01-07 00:00:00.000,2037-05-20 08:32:32.542,499.3559322033899,19.47470796675657,9.66893955512814,9.805768411628431
2464699.5,2465217.313559322,2036-01-07 00:00:00.000,2037-06-07 19:31:31.525,517.8135593220339,18.138159828857678,8.408041924947856,9.730117903909818
2464699.5,2465235.7711864407,2036-01-07 00:00:00.000,2037-06-26 06:30:30.508,536.271186440678,17.111985392563128,7.323186949518063,9.788798443045064
2464699.5,2465254.2288135597,2036-01-07 00:00:00.000,2037-07-14 17:29:29.492,554.7288135593221,16.284101936110936,6.35043112717957,9.933670808931364
2464699.5,2465272.686440678,2036-01-07 00:00:00.000,2037-08-02 04:28:28.475,573.1864406779662,15.720237153735637,5.553373322786456,10.16686383094918
2464699.5,2465291.1440677964,2036-01-07 00:00:00.000,2037-08-20 15:27:27.458,591.6440677966102,15.593665613645122,5.089046617768271,10.504618995876852
2464699.5,2465309.6016949154,2036-01-07 00:00:00.000,2037-09-08 02:26:26.441,610.1016949152543,16.157567503597523,5.184394750033137,10.973172753564386
