dep_julian,arr_julian,dep_iso,arr_iso,tof_days,dv_total_kms,dv_dep_kms,dv_arr_kms
2464693.5,2464694.5,2036-01-01 00:00:00.000,2036-01-02 00:00:00.000,1.0,,,
2464693.5,2464712.9576271186,2036-01-01 00:00:00.000,2036-01-20 10:58:58.983,19.45762711864407,,,
2464693.5,2464731.415254237,2036-01-01 00:00:00.000,2036-02-07 21:57:57.966,37.91525423728814,,,
2464693.5,2464749.872881356,2036-01-01 00:00:00.000,2036-02-26 08:56:56.949,56.37288135593221,,,
2464693.5,2464768.3305084747,2036-01-01 00:00:00.000,2036-03-15 19:55:55.932,74.83050847457628,,,
2464693.5,2464786.7881355933,2036-01-01 00:00:00.000,2036-04-03 06:54:54.915,93.28813559322035,,,
2464693.5,2464805.245762712,2036-01-01 00:00:00.000,2036-04-21 17:53:53.898,111.74576271186442,,,
2464693.5,2464823.7033898304,2036-01-01 00:00:00.000,2036-05-10 04:52:52.881,130.20338983050848,,,
2464693.5,2464842.161016949,2036-01-01 00:00:00.000,2036-05-28 15:51:51.864,148.66101694915255,,,
2464693.5,2464860.618644068,2036-01-01 00:00:00.000,2036-06-16 02:50:50.847,167.11864406779662,,,
2464693.5,2464879.0762711866,2036-01-01 00:00:00.000,2036-07-04 13:49:49.831,185.5762711864407,,,
2464693.5,2464897.533898305,2036-01-01 00:00:00.000,2036-07-23 00:48:48.814,204.03389830508476,,,
2464693.5,2464915.9915254237,2036-01-01 00:00:00.000,2036-08-10 11:47:47.797,222.49152542372883,,,
2464693.5,2464934.4491525423,2036-01-01 00:00:00.000,2036-08-28 22:46:46.780,240.9491525423729,,,
2464693.5,2464952.906779661,2036-01-01 00:00:00.000,2036-09-16 09:45:45.763,259.40677966101697,,,
2464693.5,2464971.36440678,2036-01-01 00:00:00.000,2036-10-04 20:44:44.746,277.86440677966107,,,
2464693.5,2464989.8220338984,2036-01-01 00:00:00.000,2036-10-23 07:43:43.729,296.3220338983051,,,
2464693.5,2465008.279661017,2036-01-01 00:00:00.000,2036-11-10 18:42:42.712,314.77966101694915,,,
2464693.5,2465026.7372881356,2036-01-01 00:00:00.000,2036-11-29 05:41:41.695,333.23728813559325,,,
2464693.5,2465045.194915254,2036-01-01 00:00:00.000,2036-12-17 16:40:40.678,351.69491525423734,,,
