JulianDate	X	Y	Z	VX	VY	VZ
2456134.5	82967205.8894326	-127382900.322941	655.41432326287	24.4316648043314	16.2253523268209	-0.00168242536070284
2456135.5	85066126.2266056	-125963220.784382	503.580517441034	24.1533643385073	16.6367419106623	-0.00182242142971045
2456136.5	87140722.3435966	-124508219.670619	342.324245207012	23.8686427891165	17.0429821318774	-0.00189921188302211
2456137.5	89190449.0441441	-123018340.996223	177.385061301291	23.5777164985647	17.444101398439	-0.00190713650545149
2456138.5	91214778.1468721	-121494024.445008	14.7740352228284	23.2807602746037	17.8401696154655	-0.00184570537923001
2456139.5	93213194.2457533	-119935702.397629	-139.699098102748	22.977893083684	18.2312827388211	-0.00172009034219389
2456140.5	95185189.4988504	-118343798.592429	-280.90764388442	22.6691706135985	18.6175408466589	-0.00154079705133459
2456141.5	97130258.2096095	-116718728.820433	-404.820793911815	22.3545882952301	18.9990239192347	-0.00132240739991918
2456142.5	99047892.1473191	-115060903.5896	-508.77485268563	22.0340950830856	19.3757715338798	-0.00108162755988595
2456143.5	100937577.397947	-113370732.173578	-591.56413961947	21.7076141794118	19.7477717568432	-0.000835165568414453
2456144.5	102798793.08459	-111648627.146314	-653.361930422485	21.3750645254695	20.1149609245803	-0.000598000729724824
2456145.5	104631011.772443	-109895008.537106	-695.5221670717	21.0363775958107	20.4772320048412	-0.000382383834343081
2456146.5	106433701.016191	-108110307.052181	-720.328139364719	20.6915068885524	20.8344470481248	-0.000197589123986042
2456147.5	108206325.417292	-106294966.203286	-730.745146013796	20.3404304952331	21.1864494317015	-5.02088372860143e-05
2456148.5	109948348.67837	-104449443.491442	-730.211824782193	19.983148886161	21.5330731914615	5.52921130312356e-05
2456149.5	111659235.350794	-102574210.950299	-722.481717593968	19.6196804190725	21.8741484725739	0.000116001193746662
2456150.5	113338452.172883	-100669755.381068	-711.509476915002	19.2500566463652	22.2095033189844	0.000130118864850815
2456151.5	114985469.048058	-98736578.5631658	-701.366048492491	18.8743188663269	22.5389626053124	9.67358015344644e-05
2456152.5	116599759.813897	-96775197.643939	-696.162513658404	18.4925168547226	22.8623451425755	1.58571353185977e-05
2456153.5	118180803.017757	-94786145.8157496	-699.96121750772	18.1047103552967	23.1794601302452	-0.000111331011018123
2456154.5	119728082.950207	-92769973.2793815	-716.654728025198	17.7109735596806	23.4901043242393	-0.000281994009798225
2456155.5	121241091.186438	-90727248.3646532	-749.798830088228	17.3114022762901	23.7940615062175	-0.000491072881153798
2456156.5	122719328.826237	-88658558.5390387	-802.396527986974	16.9061226613618	24.0911058502564	-0.000730757850448072
2456157.5	124162309.482594	-86564510.9149308	-876.646249189973	16.4952993840621	24.3810102568774	-0.00099022404572402
2456158.5	125569562.849531	-84445731.8234569	-973.686415709555	16.0791403723774	24.6635594500391	-0.00125584268705481
2456159.5	126940638.432715	-82302865.1162746	-1093.38369460776	15.6578954744837	24.9385658424458	-0.00151198795840379
2456160.5	128275108.850156	-80136569.099904	-1234.21531193703	15.2318478229004	25.2058846705789	-0.00174238058973586
2456161.5	129572572.101631	-77947512.3318363	-1393.28223774955	14.8012989694781	25.4654246501666	-0.00193172029299049
2456162.5	130832652.389101	-75736368.7839657	-1566.46359415725	14.3665508095678	25.717151740019	-0.00206726547843594
2456163.5	132054999.367208	-73503812.9940685	-1748.69438182935	13.9278878722678	25.9610857978796	-0.00214007092203516
2456164.5	133239285.980303	-71250515.7609608	-1934.32974637672	13.4855626252392	26.1972916847398	-0.00214574372462373
2456165.5	134385205.205516	-68977140.7716949	-2117.5534991771	13.0397849201419	26.425866914101	-0.00208472020243278
2456166.5	135492466.067185	-66684342.384681	-2292.79213444889	12.5907156552007	26.6469274464003	-0.00196212697977138
2456167.5	136560789.282143	-64372764.6857117	-2455.10069866106	12.1384645808601	26.8605925494157	-0.00178727272428603
2456168.5	137589902.903524	-62043041.8647414	-2600.48935157806	11.6830925357483	27.0669695298126	-0.00157278530242877
2456169.5	138579538.364509	-59695799.8714144	-2726.16099188104	11.2246185038398	27.2661396902394	-0.00133342646614665
2456170.5	139529427.334257	-57331659.1600974	-2830.63623138517	10.7630312147197	27.45814751391	-0.0010846970676166
2456171.5	140439299.721343	-54951238.1564166	-2913.75610786304	10.2983037353834	27.6429950494975	-0.000841442728155783
2456172.5	141308882.973417	-52555156.945305	-2976.57338454947	9.83040838832177	27.8206424211903	-0.000616708630907681
2456173.5	142137902.575323	-50144040.6706544	-3021.16286920756	9.35932914792767	27.9910137355889	-0.000421031706721919
2456174.5	142926083.434583	-47718522.2648	-3050.39197817445	8.88506958124511	28.1540062604266	-0.00026222482365057
2456175.5	143673151.739031	-45279244.338474	-3067.6913172733	8.40765588699044	28.3095002560052	-0.000145570084463031
2456176.5	144378836.893226	-42826860.2747027	-3076.85381159373	7.92713590545391	28.4573672783713	-7.42557915476283e-05
2456177.5	145042873.25103	-40362034.7200379	-3081.87560842931	7.44357567655015	28.5974757004576	-4.98786180784805e-05
2456178.5	145665001.505766	-37885443.7337734	-3086.83780376054	6.95705521906954	28.729693115633	-7.28663269722318e-05
2456179.5	146244969.734617	-35397774.8545929	-3095.81762235053	6.46766495890566	28.8538859354107	-0.000142724614466516
2456180.5	146782534.203593	-32899727.2991734	-3112.81124220416	5.975503920589	28.9699168766481	-0.000258053671029046
2456181.5	147277460.124177	-30392012.4351044	-3141.64721884579	5.48068054214696	29.0776413110237	-0.000416313083777098
2456182.5	147729522.61692	-27875354.5726032	-3185.86907745712	4.98331672606784	29.1769037907593	-0.000613349418287612
2456183.5	148138508.173433	-25350491.9865335	-3248.56911030784	4.48355529580302	29.2675365302751	-0.000842757373384018
2456184.5	148504216.887859	-22818177.9065586	-3332.16517787799	3.98157012076213	29.349362047427	-0.00109523514476706
2456185.5	148826465.60458	-20279181.0208334	-3438.13093004469	3.47757668105433	29.4222020736475	-0.00135820428572764
2456186.5	149105091.861126	-17734284.9010634	-3566.71684419457	2.97183913635894	29.4858935605029	-0.00161603394226262
2456187.5	149339958.118262	-15184285.7958856	-3716.72718076222	2.4646691494442	29.540309823289	-0.00185113923574676
2456188.5	149530955.403128	-12629988.5590234	-3885.43075304758	1.956413214241	29.5853814326679	-0.00204594627082599
2456189.5	149678005.375234	-10072201.0449576	-4068.6653988827	1.4474294101514	29.6211096138083	-0.0021853096768325
2456190.5	149781060.123536	-7511727.88167586	-4261.14585648896	0.938059419917306	29.6475667214411	-0.00225867874703134
2456191.5	149840099.637303	-4949364.79434701	-4456.92369890027	0.428603990697876	29.6648834437445	-0.00226137018464634
2456192.5	149855127.544297	-2385894.44673707	-4649.90800966765	-0.0806919600291882	29.6732275645927	-0.00219470173948899
2456193.5	149826166.050757	177915.766454916	-4834.35464872452	-0.589643080198316	29.672781137932	-0.00206519502757807
2456194.5	149753250.957069	2741314.0861432	-5005.26224950119	-1.09811873537448	29.6637213067302	-0.00188329148073585
2456195.5	149636427.316531	5303563.33926814	-5158.65138669452	-1.60603362482055	29.6462067833665	-0.00166198584596167
2456196.5	149475745.979212	7863938.95270988	-5291.73080279632	-2.11333707757001	29.6203694793765	-0.00141559894355936
2456197.5	149271261.055669	10421726.4146157	-5402.96592562459	-2.6200025975366	29.5863098443691	-0.00115874223526902
2456198.5	149023028.258631	12976218.4497826	-5492.065318943	-3.12601799308465	29.5440947773716	-0.000905447498391609
2456199.5	148731104.074594	15526712.1079078	-5559.89811294619	-3.6313760345934	29.493757678105	-0.000668438668157023
2456200.5	148395545.714669	18072505.9487889	-5608.35512337089	-4.13606582593167	29.4353006530763	-0.000458562510479155
2456201.5	148016411.759853	20612897.5109906	-5640.16922109202	-4.64006548241937	29.3686988357104	-0.000284422574845067
2456202.5	147593763.354985	23147181.2301827	-5658.71425901726	-5.14333686948779	29.293906354752	-0.0001522520942423
2456203.5	147127665.748043	25674646.9120708	-5667.80332665518	-5.64582291758218	29.2108630200555	-6.60202362841034e-05
2456204.5	146618189.948238	28194578.7726909	-5671.5044012852	-6.14744750718999	29.1195005802421	-2.77154484535913e-05
2456205.5	146065414.301456	30706254.9632246	-5673.98487833701	-6.64811736521181	29.0197475386529	-3.7713540177009e-05
2456206.5	145469425.847904	33208947.4242105	-5679.38784074038	-7.14772503485535	28.9115318952178	-9.51275577136812e-05
2456207.5	144830321.415776	35701921.879221	-5691.73439172469	-7.64615183371044	28.7947816411551	-0.000198047582561145
2456208.5	144148208.498545	38184437.7817497	-5714.83934943937	-8.14326973275315	28.6694232544501	-0.000343600676036004
2456209.5	143423206.052128	40655748.0669315	-5752.22266638093	-8.63894117816032	28.5353788234405	-0.000527786971440847
2456210.5	142655445.427356	43115098.6315501	-5806.99643717147	-9.13301601398898	28.3925628510309	-0.000745079918472058
2456211.5	141845071.714916	45561727.5800197	-5881.70835029334	-9.62532496388436	28.2408803586975	-0.000987830558921488
2456212.5	140992245.799331	47994864.4428729	-5978.12946143746	-10.1156698665334	28.0802285789996	-0.00124560620937331
2456213.5	140097147.343408	50413729.7938097	-6096.99099992961	-10.6038123537284	27.9105049304299	-0.00150472891183995
2456214.5	139159978.68523	52817535.9060517	-6237.70408722013	-11.0894649090178	27.7316232786504	-0.00174841621941191
2456215.5	138180969.192614	55205489.159606	-6398.13325835392	-11.5722903085425	27.5435377196402	-0.00195794454142906
2456216.5	137160379.087041	57576794.6462544	-6574.52202473208	-12.0519151767915	27.3462682947104	-0.00211499036713825
2456217.5	136098501.420622	59930662.7275257	-6761.65881084278	-12.5279587411974	27.1399186364368	-0.00220472581230879
2456218.5	134995661.132425	62266316.403486	-6953.30758496001	-13.0000698645269	26.9246758919246	-0.00221865023088164
2456219.5	133852211.005936	64582997.7824723	-7142.83025117964	-13.4679594516665	26.7007904275029	-0.00215604426328397
2456220.5	132668525.460107	66879972.1601793	-7323.85393015668	-13.9314168696997	26.4685426831684	-0.00202354972736529
2456221.5	131444993.755236	69156529.1313529	-7490.83287461475	-14.3903074023273	26.2282097125393	-0.00183328126442284
2456222.5	130182014.056202	71411981.1751239	-7639.41683335975	-14.8445563549803	25.9800412663841	-0.00160039763865249
2456223.5	128879989.12423	73645660.7179163	-7766.61747462675	-15.2941286726318	25.7242483948114	-0.00134096081979429
2456224.5	127539323.705398	75856916.6697344	-7870.8178306967	-15.7390108437317	25.4610019440315	-0.00107046828239987
2456225.5	126160423.270436	78045111.0931347	-7951.6843649298	-16.1791978726675	25.1904363835518	-0.000803040804854049
2456226.5	124743693.664027	80209616.292308	-8010.02985459194	-16.6146850497972	24.9126552228055	-0.000551056301153707
2456227.5	123289541.313223	82349812.3613001	-8047.65577767417	-17.0454629495112	24.6277360342543	-0.000325009972634405
2456228.5	121798373.78659	84465085.1273922	-8067.18687551469	-17.4715140946972	24.3357345831514	-0.000133456734850768
2456229.5	120270600.606659	86554824.4224193	-8071.90197597817	-17.8928103289275	24.0366883717687	1.7021124824268e-05
2456230.5	118706634.271163	88618422.6531958	-8065.56311144307	-18.3093106104859	23.7306200916067	0.00012181735283967
2456231.5	117106891.441461	90655273.6775065	-8052.24657410756	-18.7209593980297	23.4175412609539	0.000178248817015003
2456232.5	115471794.233648	92664772.0003795	-8036.18173474818	-19.1276859335439	23.0974559555572	0.000185427556521844
2456233.5	113801771.526239	94646312.2829408	-8021.60395606607	-19.5294045784849	22.7703642295183	0.000144066617489003
2456234.5	112097260.197714	96599289.1144856	-8012.62582279742	-19.9260160455272	22.4362647016147	5.62589121564372e-05
2456235.5	110358706.235592	98523096.9557037	-8013.12652343512	-20.3174090344733	22.0951558771604	-7.47108440766198e-05
2456236.5	108586565.712827	100417130.134327	-8026.653669402	-20.7034615291274	21.7470360407284	-0.000244455359594831
2456237.5	106781305.698045	102280782.775781	-8056.32645715773	-21.0840408818767	21.3919019295473	-0.000447418753360296
2456238.5	104943405.242598	104113448.588831	-8104.7251309678	-21.4590018140895	21.0297468591472	-0.000676622963477591
2456239.5	103073356.656446	105914520.508034	-8173.75062850863	-21.8281816451331	20.6605595447703	-0.00092323821553375
2456240.5	101171667.32462	107683390.331125	-8264.44231516868	-22.1913925981251	20.2843255408164	-0.001176065746467
2456241.5	99238862.284125	109419448.683127	-8376.75423341244	-22.548412204515	19.9010338090995	-0.00142114197825283
2456242.5	97275487.6113181	111122085.859388	-8509.31481810659	-22.8989748544933	19.5106908101468	-0.00164182304789051
2456243.5	95282114.2991455	112790694.241982	-8659.23093774915	-23.2427700025866	19.113342624817	-0.00181979971958235
2456244.5	93259341.7586742	114424672.853348	-8822.03221792728	-23.5794536876806	18.7091011569596	-0.00193734902783138
2456245.5	91207799.594682	116023434.017299	-8991.85794654489	-23.908677017364	18.2981646848373	-0.00198059630666858
2456246.5	89128146.319398	117586411.101065	-9161.93583920598	-24.2301268932565	17.8808204642383	-0.00194278359878197
2456247.5	87021064.5070905	119113065.427789	-9325.29136485606	-24.5435647881424	17.4574227713818	-0.00182610841891861
2456248.5	84887253.2875757	120602890.401029	-9475.51648523659	-24.84884731834	17.0283524318278	-0.00164119704960974
2456249.5	82727420.1566325	122055411.902152	-9607.39666066319	-25.1459214514785	16.5939740253528	-0.00140450461367436
2456250.5	80542274.1135003	123470185.472453	-9717.26805490255	-25.4348004944295	16.1546061542555	-0.00113491593738146
2456251.5	78332521.2308645	124846791.73656	-9803.09567643702	-25.7155340481764	15.7105104794197	-0.000850858832932566
2456252.5	76098862.6636246	126184831.571231	-9864.3502401486	-25.9881829158862	15.2618956250838	-0.000568572197614081
2456253.5	73841994.4279214	127483921.976902	-9901.78500443697	-26.2528034272497	14.8089282635791	-0.000301472236551525
2456254.5	71562608.1463491	128743692.976588	-9917.19134473801	-26.5094403319833	14.3517449969774	-6.02195979801934e-05
2456255.5	69261392.1453752	129963785.445862	-9913.17531405389	-26.758125200335	13.8904617214782	0.000146920434007214
2456256.5	66939032.5646209	131143849.60864	-9892.96761160344	-26.9988773139192	13.4251796940848	0.000313697172041216
2456257.5	64596214.3597221	132283543.933667	-9860.26232422888	-27.2317049854595	12.9559889023205	0.000435600287515214
2456258.5	62233622.2130792	133382534.243918	-9819.07364889979	-27.4566062733634	12.4829698077939	0.000509715730041549
2456259.5	59851941.4200592	134440492.943773	-9773.60053960234	-27.6735688442785	12.006194476291	0.000534677985721821
2456260.5	57451858.816207	135457098.343873	-9728.09329169244	-27.8825692272791	11.5257277922037	0.000510663569381009
2456261.5	55034063.77912	136432034.106496	-9686.72076156735	-28.0835719095841	11.0416290480147	0.000439376075212827
2456262.5	52599249.3000815	137364988.84244	-9653.44030418992	-28.2765286782455	10.5539538216877	0.000323996322392439
2456263.5	50148113.094818	138255655.871013	-9631.87347026914	-28.4613783737366	10.0627558090978	0.000169102248976927
2456264.5	47681358.7226203	139103733.122562	-9625.18883616477	-28.6380468856648	9.56808823704492	-1.94089166689615e-05
2456265.5	45199696.7119816	139908923.136945	-9635.98977216333	-28.8064469039776	9.07000466626517	-0.000234349055910688
2456266.5	42703845.7423903	140670933.110217	-9666.20095838606	-28.9664767497231	8.56855937678716	-0.000467176535538183
2456267.5	40194533.9908394	141389474.980415	-9716.94497526437	-29.1180176424096	8.06380805765001	-0.000707831148234028
2456268.5	37672500.7943222	142064265.631609	-9788.40163904428	-29.2609291248093	7.55581012514202	-0.000944514327325674
2456269.5	35138498.7711988	142695027.433729	-9879.65059252828	-29.3950432132892	7.04463451137899	-0.00116355371662946
2456270.5	32593296.4364115	143281489.502649	-9988.51455236971	-29.5201593097558	6.5303708213904	-0.00134960548335039
2456271.5	30037681.087568	143823390.192629	-10111.4468264431	-29.6360438384995	6.01314664769619	-0.001486535951571
2456272.5	27472461.3261009	144320481.285266	-10243.5354956091	-29.7424399662073	5.49314878327196	-0.0015592706399179
2456273.5	24898468.1402088	144772533.944691	-10378.7092064545	-29.8390915268506	4.97064131209952	-0.00155655619534145
2456274.5	22316553.3375527	145179345.717026	-10510.1986508816	-29.925779430214	4.44596982725656	-0.00147394272972257
2456275.5	19727584.6495237	145540746.958496	-10631.2206080556	-30.002359809155	3.9195431960645	-0.00131572309778805
2456276.5	17132438.0503148	145856604.728724	-10735.7405989617	-30.0687876929054	3.39179452441652	-0.0010946856746703
2456277.5	14531989.1021939	146126822.885413	-10819.1105756164	-30.1251150148363	2.86313530897026	-0.000829562903538417
2456278.5	11927105.5498511	146351338.58408	-10878.4235712811	-30.1714652552647	2.33392069397526	-0.000541286867330792
2456279.5	9318642.64936861	146530116.662151	-10912.5498803407	-30.2079981466762	1.80443586407051	-0.000249595394262503
2456280.5	6707441.44115503	146663143.723358	-10921.9338093624	-30.2348787564666	1.27490155637338	2.90299450123599e-05
2456281.5	4094329.20854642	146750423.20782	-10908.2757823393	-30.2522583381868	0.745489702086851	0.000282002444439711
2456282.5	1480121.06600329	146791971.922585	-10874.2048503235	-30.2602668727973	0.216340400422695	0.000500310864497339
2456283.5	-1134378.17808971	146787817.900615	-10822.9997062907	-30.259013415958	-0.312424797577973	0.000677799071224047
2456284.5	-3748372.36957445	146737999.188518	-10758.3742932901	-30.2485900065734	-0.840694681878178	0.000810439164829535
2456285.5	-6361072.73357718	146642563.145035	-10684.3188982606	-30.2290760987911	-1.36836455936744	0.000895792189430145
2456286.5	-8971696.94103896	146501565.931439	-10604.9775435477	-30.2005418554961	-1.8953353818068	0.000932707473210059
2456287.5	-11579468.3848387	146315072.002738	-10524.5418705642	-30.1630496637641	-2.42151437465582	0.000921232973342678
2456288.5	-14183615.5087566	146083153.523981	-10447.1458799392	-30.1166538835242	-2.94681596888545	0.000862672924450081
2456289.5	-16783371.0520165	145805889.725286	-10376.7520513534	-30.0613992351609	-3.47116217401689	0.000759716969148672
2456290.5	-19377971.1176341	145483366.267837	-10317.0258668363	-29.9973184456954	-3.99448190170398	0.000616568418574825
2456291.5	-21966654.0294583	145115674.71887	-10271.2013713867	-29.9244298152166	-4.51670913176402	0.000439016335438192
2456292.5	-24548658.9950927	144702912.228007	-10241.9440238699	-29.842735222112	-5.03778014367017	0.000234424377830722
2456293.5	-27123224.6246222	144245181.468785	-10231.2180393562	-29.7522187866696	-5.5576302166595	1.16411855266563e-05
2456294.5	-29689587.3587185	143742590.875098	-10240.1639031917	-29.6528460618763	-6.07619014090583	-0.000219139906147969
2456295.5	-32246979.8366557	143195255.184721	-10268.9890970737	-29.5445633834452	-6.59338256382898	-0.000446543086471962
2456296.5	-34794629.2025998	142603296.320448	-10316.8736308143	-29.4272970634823	-7.10911770914926	-0.000658194757514607
2456297.5	-37331755.3382972	141966844.700094	-10381.8943611309	-29.3009525825094	-7.62328755141013	-0.000840989542083115
2456298.5	-39857569.0602646	141286041.154706	-10460.9803000167	-29.1654148499817	-8.13575741415634	-0.000981569359495893
2456299.5	-42371270.46257	140561039.70294	-10549.9251027629	-29.0205517848065	-8.64635459604425	-0.00106719986233283
2456300.5	-44872047.8238697	139792011.396135	-10643.4984053075	-28.8662243335951	-9.15485540327264	-0.0010871977583804
2456301.5	-47359077.7574628	138979149.21229	-10735.7040621191	-28.702305476065	-9.6609747954146	-0.00103487132057456
2456302.5	-49831527.3858812	138122673.492127	-10820.2150811702	-28.5287075460103	-10.1643654271182	-0.000909565351378649
2456303.5	-52288559.0287214	137222836.809526	-10890.9618507847	-28.3454115199273	-10.6646324603382	-0.000718010154192594
2456304.5	-54729337.1092099	136279926.823138	-10942.7748866975	-28.1524870572689	-11.1613648737604	-0.000474119078477386
2456305.5	-57153036.0033254	135294265.979576	-10971.9289959446	-27.95009310214	-11.6541749412403	-0.000196934265686011
2456306.5	-59558846.9994944	134266207.960744	-10976.4495083168	-27.738457358025	-12.1427317075314	9.26502300808707e-05
2456307.5	-61945982.8593201	133196131.935025	-10956.126686655	-27.5178433769591	-12.6267771585003	0.000375150676926062
2456308.5	-64313679.4779168	132084436.262329	-10912.2892763987	-27.2885184192207	-13.106123234403	0.000634683305420047
2456309.5	-66661195.1661718	130931533.064889	-10847.4502208456	-27.0507315298629	-13.5806362805815	0.000859741728125307
2456310.5	-68987808.5863294	129737844.353423	-10764.9364291131	-26.8047041238172	-14.0502179881656	0.00104287465288167
2456311.5	-71292816.318775	128503799.702676	-10668.5737222806	-26.5506301368094	-14.5147893388634	0.00117982370676284
2456312.5	-73575530.6901235	127229835.077755	-10562.4519123212	-26.2886811847251	-14.974280174801	0.00126859266275847
2456313.5	-75835278.1221996	125916392.318591	-10450.7629628852	-26.0190129539308	-15.428624220298	0.00130871430676382
2456314.5	-78071397.9982448	124563918.868139	-10337.6901470274	-25.7417705150059	-15.8777581434223	0.00130080804995192
2456315.5	-80283241.8992738	123172867.466585	-10227.3229452521	-25.4570914730384	-16.3216230175373	0.0012464199452582
2456316.5	-82470173.0059352	121743695.66924	-10123.5754814595	-25.165106641552	-16.7601667169807	0.0011480892222604
2456317.5	-84631565.4559022	120276865.162056	-10030.0921609178	-24.8659383954143	-17.1933460205796	0.00100956388052431
2456318.5	-86766803.4755421	118772840.944898	-9950.13145925105	-24.559697203	-17.6211274223763	0.000836074945050669
2456319.5	-88875280.1614892	117232090.52811	-9886.42700272799	-24.2464771491313	-18.0434859197713	0.000634571377742255
2456320.5	-90956395.8692582	115655083.335001	-9841.03348572552	-23.9263515043826	-18.4604014433337	0.000413821855055119
2456321.5	-93009556.2615926	114042290.510152	-9815.17218969762	-23.5993694555555	-18.8718531084	0.00018431380782058
2456322.5	-95034170.1578944	112394185.295186	-9809.09508223087	-23.2655548833601	-19.2778119769036	-4.20755657781768e-05
2456323.5	-97029647.3828627	110711244.05931	-9821.98643320799	-22.9249075846837	-19.678233306392	-0.000252610783990192
2456324.5	-98995396.8227598	108993947.988447	-9851.91700486094	-22.5774067963999	-20.07304917702	-0.00043437258691803
2456325.5	-100930824.870026	107242785.376017	-9895.86051666737	-22.2230165877394	-20.4621619749915	-0.000575017486234231
2456326.5	-102835334.40316	105458254.437581	-9949.77842628211	-21.8616928509979	-20.8454387643252	-0.000663599737566578
2456327.5	-104708324.447137	103640866.576051	-10008.7790141553	-21.4933921617736	-21.2227065053486	-0.000691474687875449
2456328.5	-106549190.707567	101791150.00738	-10067.3589784727	-21.1180832931283	-21.5937486698958	-0.000653305585454511
2456329.5	-108357327.240277	99909653.5609179	-10119.7350512743	-20.7357620182123	-21.9583049808044	-0.000548120667277274
2456330.5	-110132129.523473	97996950.2672563	-10160.2622511983	-20.3464684675751	-22.3160771105106	-0.000380211279239262
2456331.5	-111872999.033346	96053640.0941975	-10183.9097753763	-19.9503038007684	-22.6667430224372	-0.000159496470153897
2456332.5	-113579349.033241	94080351.0477747	-10186.7303954437	-19.5474405841161	-23.0099801808475	9.90479311546721e-05
2456333.5	-115250610.776513	92077738.0174803	-10166.2328473479	-19.1381212472612	-23.345493482751	0.000377055476914023
2456334.5	-116886238.971093	90046479.2813742	-10121.5721590817	-18.7226426937436	-23.6730400396355	0.000655225189554187
2456335.5	-118485715.439532	87987271.2978565	-10053.5184969865	-18.3013310481416	-23.9924430293024	0.000915856497215373
2456336.5	-120048550.46035	85900822.912073	-9964.23149535805	-17.8745147204529	-24.3035913744203	0.00114471242883596
2456337.5	-121574282.003109	83787850.1220118	-9856.91861317679	-17.4425036226978	-24.6064279745145	0.00133181689865936
2456338.5	-123062473.587972	81649072.1338914	-9735.46906396002	-17.0055783313667	-24.9009327604528	0.00147127046439444
2456339.5	-124512711.624962	79485208.8798873	-9604.13258379698	-16.5639884697154	-25.1871066234676	0.00156047166887952
2456340.5	-125924602.897044	77296979.7484866	-9467.27548412979	-16.11795702397	-25.4649597638175	0.00159916995824005
2456341.5	-127297772.540354	75085103.0911612	-9329.21441389993	-15.6676869929294	-25.7345053443927	0.00158865020416954
2456342.5	-128631862.598994	72850296.0729073	-9194.10925110802	-15.2133676898326	-25.9957576684276	0.00153119204827945
2456343.5	-129926531.049745	70593274.5351782	-9065.8895047158	-14.7551791403769	-26.2487334639728	0.00142983319795675
2456344.5	-131181451.096453	68314752.6669696	-8948.18908123299	-14.2932938580045	-26.4934548038398	0.00128840394922847
2456345.5	-132396310.495804	66015442.4023554	-8844.26854843646	-13.8278757930097	-26.729952298653	0.00111176969929261
2456346.5	-133570810.674884	63696052.5770818	-8756.91046507657	-13.3590766234539	-26.9582672673057	0.000906195477000438
2456347.5	-134704665.432955	61357287.98747	-8688.2819256559	-12.8870299815951	-27.1784516244813	0.000679718748115121
2456348.5	-135797599.094947	58999848.5981462	-8639.76961464062	-12.4118447851119	-27.3905643969406	0.000442387110824782
2456349.5	-136849344.11287	56624429.219447	-8611.80579814315	-11.9335994709153	-27.5946643119516	0.000206205466867004
2456350.5	-137859638.285906	54231719.98344	-8603.71608808264	-11.4523392954924	-27.7907988998853	-1.53294941362958e-05
2456351.5	-138828221.949899	51822407.855029	-8613.6267257221	-10.9680785666091	-27.9789918160292	-0.000208135494608186
2456352.5	-139754835.604459	49397179.2207034	-8638.46584294736	-10.4808085299013	-28.1592310599339	-0.000358784709719728
2456353.5	-140639218.438625	46956723.3551724	-8674.07852251083	-9.99050999585785	-28.3314608366224	-0.000455854863968597
2456354.5	-141481108.073943	44501736.3661214	-8715.45406706072	-9.49716845308887	-28.4955787888216	-0.000491135943475385
2456355.5	-142280241.625991	42032925.1347087	-8757.04411936551	-9.00078907697573	-28.6514387666502	-0.00046050475904913
2456356.5	-143036357.986226	39551010.8126643	-8793.13907814585	-8.50140974663088	-28.798858094899	-0.000364397571177122
2456357.5	-143749201.109885	37056731.5455737	-8818.26852098294	-7.99911125514908	-28.9376280264642	-0.00020789993058834
2456358.5	-144418524.057005	34550844.1872932	-8827.59413565323	-7.49402450335652	-29.0675265605578	-4.86050414139072e-07
2456359.5	-145044093.511546	32034124.816551	-8817.26477747783	-6.98633424859296	-29.1883333108508	0.000244603302252955
2456360.5	-145625694.438426	29507367.8963974	-8784.7006113138	-6.47627832005051	-29.2998458962751	0.000511386233119637
2456361.5	-146163134.427936	26971384.0044193	-8728.77109057456	-5.96414098459565	-29.401896250885	0.000782561113512159
2456362.5	-146656247.194187	24426996.2572889	-8649.8376543913	-5.45024007927748	-29.4943639889764	0.0010411783913522
2456363.5	-147104894.742212	21875035.8246054	-8549.65151669364	-4.93490951439168	-29.5771836522146	0.00127226433539462
2456364.5	-147508967.946802	19316337.1554214	-8431.12607336976	-4.41848070390397	-29.6503439968989	0.00146404521891697
2456365.5	-147868385.632098	16751733.5963365	-8298.03027286567	-3.90126706888255	-29.7138799690693	0.00160852868102168
2456366.5	-148183092.557592	14182053.9196047	-8154.66128247511	-3.3835545277256	-29.7678602707354	0.00170141670786528
2456367.5	-148453056.872665	11608119.9804888	-8005.54764824919	-2.86559861713063	-29.8123742566206	0.00174152841031905
2456368.5	-148678267.56432	9030745.42166508	-7855.21371977311	-2.34762686659553	-29.8475211886102	0.00173000568062598
2456369.5	-148858732.253265	6450735.14357437	-7708.01280399878	-1.82984407480442	-29.8734033749852	0.00166955196568708
2456370.5	-148994475.486618	3868885.19157607	-7568.01843076339	-1.31243818650742	-29.8901233111888	0.00156386730053981
2456371.5	-149085537.500089	1285982.74279595	-7438.95311157172	-0.795585054677304	-29.8977840613668	0.00141735076907068
2456372.5	-149131973.303059	-1297194.03984425	-7324.1309048789	-0.279451021449222	-29.8964917500873	0.00123507531261779
2456373.5	-149133851.870269	-3879876.41560002	-7226.39155803854	0.235807259186176	-29.8863589231458	0.00102299945718798
2456374.5	-149091255.189927	-6461305.75439438	-7148.00837513385	0.750045975153099	-29.8675074466389	0.000788350056822651
2456375.5	-149004276.915644	-9040734.40257152	-7090.55921170721	1.26314009641036	-29.8400694448588	0.000540071579830936
2456376.5	-148873020.412558	-11617426.4857655	-7054.7612857623	1.77499123836001	-29.8041846320179	0.000289182698377744
2456377.5	-148697596.104882	-14190658.2712126	-7040.28682895657	2.28553555316052	-29.759992593993	4.88235589308772e-05
